month,count,sentiment,subjectivity,reading_ease,grade_level,retweet_count,favorite_count,length,subject
2018-11,142,0.20898629418556794,0.5357311226062482,68.83077464788731,7.147887323943661,20656.66901408451,82590.0281690141,192.5211267605634,domestic_policy
2018-10,179,0.19222146109982804,0.5180253138314791,67.68553072625694,6.95977653631285,20475.614525139645,80223.58100558656,180.24581005586583,domestic_policy
2018-09,93,0.18928990588264777,0.5277708656835002,68.84290322580644,7.2021505376344095,20641.93548387097,85171.97849462366,192.67741935483872,domestic_policy
2018-08,112,0.1914212875440355,0.523100103968806,69.22196428571426,7.191071428571426,19743.901785714286,81624.71428571429,219.5,domestic_policy
2018-07,89,0.1898183034355119,0.5095633093720976,68.38786516853936,7.497752808988765,21493.1573033708,89661.5617977528,203.58426966292134,domestic_policy
2018-06,140,0.16297424709054179,0.5104684505120732,68.64742857142858,7.339285714285713,20938.950000000008,87668.4285714286,203.1357142857143,domestic_policy
2018-05,75,0.17674213604296946,0.5292200176366841,67.52773333333334,7.716000000000004,21758.04,90644.33333333331,215.6933333333333,domestic_policy
2018-04,73,0.1903737398446302,0.5433789534286109,68.70958904109582,7.0561643835616445,21187.46575342465,90740.2602739726,209.15068493150687,domestic_policy
2018-03,54,0.14429968334135004,0.5006422959756293,67.71240740740735,7.003703703703701,21925.685185185182,88718.72222222222,203.77777777777777,domestic_policy
2018-02,91,0.153178314032906,0.49746302591965824,63.120659340659365,8.316483516483517,22768.285714285714,98560.69230769231,206.87912087912088,domestic_policy
2018-01,66,0.1064043184824435,0.502829872498433,63.28606060606062,8.493939393939394,24985.227272727272,107362.62121212122,197.28787878787878,domestic_policy
2017-12,81,0.14036316212324818,0.5082399231671719,65.15444444444445,7.81728395061729,21251.333333333332,92465.53086419751,203.03703703703704,domestic_policy
2017-11,86,0.1415079435491603,0.4629932838709834,68.37441860465115,7.158139534883722,18802.569767441862,82964.52325581397,162.96511627906978,domestic_policy
2017-10,103,0.19298605419661252,0.5244415934658654,67.19912621359228,7.604854368932038,16217.786407766987,73783.98058252428,121.04854368932038,domestic_policy
2017-09,117,0.19232556787715527,0.46151206421444524,69.70572649572647,6.9333333333333345,17340.23076923076,76867.52136752139,125.35042735042735,domestic_policy
2017-08,78,0.24776065678149023,0.5443470187220187,69.09910256410257,6.943589743589741,18480.67948717949,82997.88461538462,121.28205128205128,domestic_policy
2017-07,83,0.16520482181250265,0.44535735872784066,67.11096385542166,7.433734939759037,20571.6626506024,85355.07228915663,123.144578313253,domestic_policy
2017-06,67,0.11856487987551417,0.4850745191789967,68.80462686567164,6.83134328358209,20952.716417910447,86256.79104477612,118.59701492537313,domestic_policy
2017-05,38,0.1959214046796284,0.4234595326700589,61.94789473684213,7.56315789473684,14704.0,63236.7894736842,119.94736842105263,domestic_policy
2017-04,56,0.05049505471380473,0.4443237433862435,64.23321428571428,7.258928571428572,14982.82142857143,67907.17857142854,120.14285714285714,domestic_policy
2017-03,44,0.18709809813502998,0.46292134002361257,71.29931818181818,6.713636363636363,17792.249999999996,82839.77272727269,110.68181818181819,domestic_policy
2017-02,42,0.07438174259602828,0.4900807393664536,60.05761904761904,8.161904761904763,25493.071428571428,124142.85714285714,114.66666666666667,domestic_policy
2017-01,77,0.04356702167781718,0.5158664567755475,67.9990909090909,7.041558441558439,23137.272727272724,107800.45454545457,121.63636363636364,domestic_policy
2016-12,43,0.11713127957314004,0.4194559800664452,65.60860465116278,6.830232558139534,15476.558139534876,61349.62790697674,112.81395348837209,domestic_policy
2016-11,85,0.20744100246159075,0.4078572659366777,72.16588235294117,6.130588235294117,18254.552941176466,60318.376470588235,104.4235294117647,domestic_policy
2016-10,202,0.1269196822956105,0.35221422439863026,72.224405940594,5.901980198019799,11875.277227722772,29362.5,92.94554455445545,domestic_policy
2016-09,101,0.1890766130184448,0.4340227237009415,71.93534653465348,5.929702970297033,8914.425742574258,25560.70297029703,87.92079207920793,domestic_policy
2016-08,103,0.13235270235877028,0.36925588525103104,66.80106796116507,6.691262135922333,8154.6601941747585,24734.388349514567,92.55339805825243,domestic_policy
2016-07,142,0.14259198710783216,0.4652966240202156,72.5556338028169,6.142957746478869,9188.725352112673,29169.22535211267,110.36619718309859,domestic_policy
2016-06,89,0.1306258864646329,0.367221695283493,67.1876404494382,6.373033707865169,6656.033707865168,19420.516853932586,98.30337078651685,domestic_policy
2016-05,118,0.25184379611286395,0.48140127057499943,67.22889830508477,6.589830508474578,5930.4745762711855,17997.68644067798,107.59322033898304,domestic_policy
2016-04,103,0.23635229833879717,0.4082942286947142,63.55786407766993,6.8660194174757265,5241.23300970874,14931.300970873786,94.45631067961165,domestic_policy
2016-03,185,0.13236721997971998,0.4453037927537926,71.6715135135135,6.24702702702703,5478.49189189189,16267.24864864866,104.14054054054054,domestic_policy
2016-02,259,0.1341473741830885,0.4527791778327494,72.25146718146726,6.011583011583015,3180.494208494209,8947.316602316607,99.56370656370659,domestic_policy
2016-01,167,0.20113949908485837,0.4491189488045776,73.40988023952089,5.565868263473053,2234.4011976047923,6207.497005988024,93.2874251497006,domestic_policy
2015-12,213,0.18206346454145755,0.4601480995964565,74.22615023474184,5.700000000000004,1923.4413145539907,4905.079812206574,101.7230046948357,domestic_policy
2015-11,184,0.1429490121722203,0.4900250956772695,71.41576086956523,6.107065217391301,1616.983695652174,3600.896739130436,96.875,domestic_policy
2015-10,275,0.1970114463356509,0.4737544142725961,74.42712727272728,5.966545454545457,1253.3236363636363,2636.9163636363646,100.07636363636365,domestic_policy
2015-09,127,0.12033501360980448,0.4335560375028879,74.09496062992126,6.11968503937008,1938.9133858267717,3632.181102362205,99.31496062992126,domestic_policy
2015-08,112,0.19542620040588426,0.41284772147495347,71.68848214285717,6.162499999999999,1571.4374999999995,3352.366071428571,97.39285714285712,domestic_policy
2015-07,276,0.13906784590208496,0.40288191002502594,70.78750000000004,6.5003623188405815,760.8985507246376,1407.3731884057968,104.57608695652173,domestic_policy
2015-06,117,0.20229979936176512,0.41501508028217426,74.4354700854701,5.872649572649575,177.4102564102564,353.19658119658106,102.52136752136752,domestic_policy
2015-05,176,0.24115823848920437,0.4399358033065418,74.93897727272734,5.829545454545451,187.62500000000003,237.0113636363638,103.46590909090914,domestic_policy
2015-04,181,0.23742211853140718,0.40840832024533696,71.74823204419883,6.077348066298342,87.76243093922646,131.88397790055245,97.55801104972376,domestic_policy
2015-03,65,0.12435043688949939,0.3080830280830281,79.8750769230769,4.558461538461538,35.92307692307692,69.89230769230768,86.72307692307692,domestic_policy
2015-02,52,0.1915129936614312,0.424537037037037,71.515,5.967307692307693,194.98076923076923,190.75,86.21153846153847,domestic_policy
2015-01,148,0.1624546133237541,0.3625245765870767,75.8339864864865,5.492567567567568,73.09459459459461,93.63513513513516,89.64864864864867,domestic_policy
2014-12,96,0.21719366908168994,0.39862921125941964,71.55968749999997,6.069791666666664,76.96874999999999,98.60416666666667,92.06249999999999,domestic_policy
2014-11,123,0.16592899059311664,0.3972663110000509,67.05130081300811,6.839837398373986,105.39024390243902,149.17886178861792,96.99186991869921,domestic_policy
2014-10,116,0.09235016822058853,0.3382774927020616,71.2764655172414,6.237068965517241,219.66379310344828,239.45689655172413,98.39655172413794,domestic_policy
2014-09,76,0.16519709152932838,0.36317727715754033,76.82552631578945,5.618421052631577,343.85526315789474,323.5131578947368,99.89473684210525,domestic_policy
2014-08,46,0.16177662179997437,0.4254017530376226,70.85173913043475,6.42608695652174,114.04347826086956,143.195652173913,100.91304347826087,domestic_policy
2014-07,95,0.1926689925571504,0.405807615629984,65.78242105263159,7.0778947368421035,148.68421052631584,161.50526315789475,103.41052631578945,domestic_policy
2014-06,129,0.21881218690690593,0.45639564713208114,73.4019379844961,6.10387596899225,68.37209302325579,88.56589147286822,103.62790697674419,domestic_policy
2014-05,71,0.2248592967739094,0.4396573803087888,70.82366197183097,6.59577464788732,195.23943661971836,170.35211267605635,107.05633802816901,domestic_policy
2014-04,72,0.2813109554331342,0.5109339718280689,74.15124999999999,6.209722222222223,68.70833333333333,84.56944444444444,101.16666666666667,domestic_policy
2014-03,52,0.22351989445739445,0.47164602758352764,73.7296153846154,6.315384615384614,143.2692307692307,167.3846153846154,112.26923076923077,domestic_policy
2014-02,49,0.21595538567158465,0.41563330093942336,71.45714285714287,6.59591836734694,107.12244897959184,112.16326530612247,96.28571428571429,domestic_policy
2014-01,61,0.18346937429032714,0.4153585144363833,73.26032786885247,6.319672131147541,117.88524590163937,117.31147540983608,101.49180327868852,domestic_policy
2013-12,78,0.030889338285171625,0.49521246500413174,65.08666666666669,7.665384615384615,294.871794871795,207.84615384615387,112.28205128205128,domestic_policy
2013-11,103,0.09365940233355283,0.4702454938984065,68.58572815533985,7.22135922330097,300.41747572815535,211.37864077669903,110.90291262135922,domestic_policy
2013-10,142,0.1251060132893321,0.4167033133142289,69.5719014084508,6.803521126760563,498.5070422535208,347.40140845070425,103.13380281690141,domestic_policy
2013-09,122,0.1430114252399088,0.43690013538374206,68.71000000000001,6.70245901639344,175.95901639344262,92.54098360655738,102.59016393442623,domestic_policy
2013-08,103,0.11085036426738486,0.40584282492049484,73.24271844660197,6.432038834951459,124.61165048543693,73.55339805825247,107.25242718446601,domestic_policy
2013-07,89,0.20562093395836373,0.4782866789889261,69.84528089887642,6.3168539325842685,100.88764044943821,55.07865168539326,93.39325842696626,domestic_policy
2013-06,72,0.1515903727188449,0.491393901880013,70.22486111111107,6.502777777777781,119.81944444444444,89.88888888888887,95.48611111111113,domestic_policy
2013-05,116,0.16397694248371583,0.47966301903032205,73.55818965517247,6.472413793103448,284.76724137931046,205.93103448275863,101.97413793103446,domestic_policy
2013-04,131,0.17206595145383305,0.46095170284196996,71.63274809160306,6.441221374045802,213.00763358778627,147.49618320610682,97.31297709923665,domestic_policy
2013-03,101,0.1896175471341777,0.421818854504498,74.41584158415843,6.115841584158416,115.89108910891093,72.99999999999999,91.36633663366337,domestic_policy
2013-02,135,0.1099107376676821,0.4049445468797321,73.93466666666666,6.262222222222224,188.4814814814815,102.2222222222222,86.97777777777773,domestic_policy
2013-01,125,0.048959410774410815,0.3968877392977394,73.73191999999993,6.283200000000001,275.008,120.70399999999998,81.504,domestic_policy
2012-12,56,0.14118229488765202,0.41801080533223395,74.18767857142852,6.326785714285714,202.60714285714286,83.17857142857143,89.85714285714288,domestic_policy
2012-11,109,0.20258646976536895,0.4599908157591643,69.42449541284405,6.96880733944954,2309.3211009174324,1316.3302752293578,99.24770642201835,domestic_policy
